002362,"聖士提反書院附屬小學, 黃麻角道"
002578,"富豪海灣, 黃麻角道"
002400,"赤柱炮台, 黃麻角道"
002937,"斜炮頂, 黃麻角道"
002579,"富豪海灣, 黃麻角道"
002385,"聖士提反書院附屬小學, 黃麻角道"
002360,"鄧肇堅運動場, 黃麻角道"
002275,"赤柱警署, 赤柱村道"
002378,赤柱廣場
002387,"馬坑邨駿馬樓, 環角道"
002175,"馬坑邨觀馬樓, 環角道"
002278,"赤柱崗道, 赤柱村道"
002279,"赤柱灘道, 赤柱村道"
002282,"輝百苑, 大潭道"
002283,"曼克頓花園, 大潭道"
002286,"龜背灣, 大潭道"
002287,"大潭郊野公園, 大潭道"
002288,"大潭水塘 (南), 大潭道"
002293,"大潭水塘 (北), 大潭道"
002289,"石澳道, 大潭道"
001321,"舊女童軍訓練中心, 大潭道"
001322,"山翠苑, 大潭道"
003339,中環 (香港摩天輪)
002761,花園道
002494,"肇輝臺, 司徒拔道"
002495,"司徒拔道休憩處, 司徒拔道"
002496,"東山臺, 司徒拔道"
002497,"港安醫院, 司徒拔道"
002498,"松柏新邨, 司徒拔道"
002499,"白普理小學, 司徒拔道"
002500,"聶歌信山道, 司徒拔道"
002501,"白璧, 司徒拔道"
003360,"傲璇, 司徒拔道"
001097,"灣仔峽道, 山頂道"
001103,"太古大廈, 山頂道"
002740,"僑福閣, 僑福道"
002754,"樂善美道, 文輝道"
002753,"文輝道 6 號, 文輝道"
002755,"文輝道 2 號, 文輝道"
001105,"僑福道, 山頂道"
001104,"忌利文道, 山頂道"
001099,"山頂警署, 山頂道"
001098,"加列山道, 山頂道"
001096,山頂
001102,"加列山道, 山頂道"
001101,"山頂警署, 山頂道"
001093,"忌利文道, 山頂道"
